6.756042,-5.450715,-2.893201,-3.120815,-3.315314,-0.110632,-1.286631,-0.780960,-0.627196,-0.399635,-1.200076,-0.755436,0.164066,6.767575,5.773936,3.140192,3.381463,3.538071,0.601123,1.559291,1.073305,0.864072,0.631264,1.401523,0.950644,0.216608,car_horn
6.350011,-4.429878,-2.669203,-2.161389,-2.559833,0.580334,-0.809605,0.006916,-0.289597,-0.315387,-0.884188,-0.377184,0.111345,6.558245,4.829962,2.907497,2.563540,2.809746,1.045357,1.247312,0.739738,0.664490,0.635545,1.078332,0.596551,0.306417,car_horn
6.373730,-4.975434,-2.951516,-3.151359,-3.043398,0.110217,-1.173525,-0.543533,-0.512451,-0.478570,-1.245701,-0.675955,0.084232,6.560185,5.358755,3.166213,3.366883,3.222100,0.568009,1.374112,0.855423,0.742065,0.677836,1.391956,0.802442,0.222410,car_horn
6.445658,-4.902101,-2.951418,-2.955819,-2.804489,-0.016952,-1.075349,-0.474031,-0.502226,-0.630651,-1.297380,-0.420713,0.126653,6.672589,5.309152,3.260493,3.209562,3.058975,0.652491,1.340343,0.778375,0.736219,0.879275,1.481361,0.596387,0.298464,car_horn
7.981599,-3.501939,0.118446,1.181877,0.278807,-1.444728,-0.290828,1.314873,-0.115467,-1.441764,0.030399,0.002376,-0.324699,8.406048,3.303339,1.166949,1.621714,0.756573,1.238755,0.391222,1.722079,0.468821,1.189548,0.508045,0.515991,0.375330,car_horn
7.030053,-4.229240,1.041458,1.298901,0.467974,-2.001796,-0.240156,1.683539,-0.025995,-1.352039,-0.037383,0.227353,-0.393246,7.507928,3.928500,1.594186,1.770903,0.993735,1.721058,0.471646,2.138315,0.557990,1.058346,0.521471,0.721057,0.368414,car_horn
7.062613,-4.579859,0.845979,0.851784,0.575720,-2.021136,0.017804,1.568158,0.118036,-1.144574,-0.081423,0.145387,-0.377355,7.515277,4.278290,1.427498,1.377842,1.106825,1.757612,0.622779,2.016193,0.682214,0.873982,0.468755,0.658661,0.357010,car_horn
7.346828,-4.457629,0.555063,0.492911,0.454705,-1.812000,-0.074711,1.155270,0.437055,-1.132605,-0.123169,-0.026578,-0.221071,7.639607,4.305300,1.000012,0.943038,0.851857,1.680988,0.529912,1.476085,0.811947,1.019063,0.387777,0.415256,0.356827,car_horn
6.926704,-4.114830,0.744343,0.550878,0.662331,-1.988324,-0.534779,0.969930,0.656020,-1.211607,-0.284650,-0.171919,-0.106689,7.113875,4.066114,1.021504,0.873870,0.960998,1.957931,0.707437,1.168935,0.863954,1.182717,0.428424,0.363161,0.343434,car_horn
6.882599,-4.126233,0.819897,0.534319,0.829483,-1.812375,-0.809548,1.017247,0.580295,-1.230410,-0.482284,-0.270052,-0.104982,7.079454,4.095239,1.084460,0.875238,1.074772,1.811792,0.864218,1.218108,0.823132,1.263671,0.566151,0.413954,0.337410,car_horn
7.196323,-4.166156,0.685080,0.221163,0.816629,-1.414395,-0.846017,1.203786,0.530853,-0.905495,-0.524222,-0.306971,-0.013805,7.305825,4.230088,0.903032,0.562907,1.009396,1.494041,1.019251,1.292589,0.745669,1.109734,0.642637,0.472775,0.355756,car_horn
7.654239,-3.819423,0.559696,0.146123,0.721662,-1.022676,-0.664632,1.058678,0.233956,-0.626004,-0.450444,-0.399134,0.118704,7.630458,4.011722,0.695058,0.465322,0.842926,1.252977,1.001549,1.060936,0.641335,0.847326,0.671810,0.637883,0.358242,car_horn
8.025209,-3.764777,0.257084,0.256272,0.544181,-0.781712,-0.565056,0.978515,0.009500,-0.716266,-0.398502,-0.362805,0.068844,8.025736,3.901335,0.585694,0.486601,0.686917,0.959593,0.771498,1.021635,0.453304,0.883238,0.578146,0.575914,0.360320,car_horn
1.073611,-1.525844,0.825172,0.752435,1.411828,-0.308564,-0.871528,0.485410,1.309523,-0.080057,-1.014575,0.153382,0.746664,0.942632,2.367503,0.546631,0.557070,0.834317,1.124383,1.686815,0.489644,0.743648,0.899533,1.824623,0.673341,0.384714,car_horn
1.860715,-1.301043,0.947289,0.217519,0.616439,-0.878171,-0.800398,0.399452,0.712296,-0.324499,-0.940827,0.332949,0.757691,1.892339,2.241041,0.917376,0.819807,0.578709,1.758879,1.677742,0.653827,0.607239,1.185412,1.776844,0.614974,0.449120,car_horn
2.573511,-1.327830,-0.044779,0.577175,1.032308,-1.060256,-1.152433,0.511244,0.683412,-0.363623,-0.985850,0.461460,0.885894,2.230342,2.345744,1.041405,0.622613,0.679008,2.052733,2.140619,0.625009,0.581493,1.329271,1.970773,0.539908,0.408434,car_horn
4.253061,-2.587927,-1.600729,-1.414086,0.195078,-0.348859,-0.664299,-0.678784,-0.725510,-0.526982,-0.745264,-0.264939,0.589028,3.770366,3.259270,2.266175,2.062683,0.497537,1.036697,1.327255,1.332692,1.416116,1.198973,1.391730,0.939399,0.436104,car_horn
2.076847,-1.613500,0.260459,0.591510,1.032408,-0.486887,-0.817447,0.553580,1.145961,0.134920,-0.806182,0.338531,0.672573,1.596783,2.369685,0.549716,0.442706,0.630811,1.237353,1.589136,0.358141,0.594439,0.660151,1.560357,0.476319,0.311178,car_horn
2.641219,-1.199329,0.491516,0.523166,0.825584,-0.077306,-0.602051,0.545436,1.082916,-0.038387,-0.834095,0.479013,0.754504,1.994908,2.019060,0.472979,0.494779,0.381518,0.937076,1.419842,0.455394,0.528441,0.874903,1.643452,0.416311,0.385895,car_horn
4.671081,-3.168235,-0.719239,-1.317725,0.412477,-0.352265,-0.275560,-0.174609,-0.306041,0.019052,-0.345182,-0.178743,0.054421,4.960149,3.461241,1.019634,1.536238,0.475756,0.690800,0.566255,0.633349,0.809407,0.434339,0.532653,0.473488,0.532766,car_horn
4.993882,-0.342592,-0.411860,0.208420,1.238167,0.362127,0.987360,0.632497,0.289214,0.347933,0.869754,0.141410,-0.049237,5.142629,0.559180,0.559140,0.470223,1.342533,0.580427,1.105911,0.770027,0.495339,0.520016,0.979634,0.368333,0.333015,car_horn
5.051085,-0.376279,-0.418805,0.212612,1.227847,0.354020,0.984184,0.640080,0.290647,0.339690,0.866566,0.138927,-0.059156,5.179486,0.555640,0.560588,0.487560,1.350003,0.581960,1.120335,0.787784,0.492626,0.514968,0.981652,0.364072,0.335944,car_horn
6.524435,-0.966115,1.060592,0.016580,0.495497,-0.645880,0.246812,0.272242,0.204296,-0.374160,-0.050562,0.123842,0.241709,6.566462,1.345688,1.041900,0.712050,0.498037,1.008276,0.401143,0.335859,0.367941,0.774086,0.469277,0.390995,0.346074,car_horn
7.437750,-0.389913,0.735486,0.094537,0.519789,-0.300488,0.104391,-0.003207,0.054940,-0.134198,-0.073727,0.096543,0.107110,7.509784,1.150998,0.841887,0.512867,0.581970,0.596086,0.507701,0.391935,0.467638,0.484223,0.416053,0.375285,0.337164,car_horn
6.559079,-0.668423,-0.046427,-0.973560,0.735368,-0.702384,-0.149851,-0.042100,-0.442229,-0.519898,-0.481988,0.165917,-0.120883,6.814146,0.847623,0.739183,1.074370,0.997229,0.735364,0.471103,0.388927,0.558255,0.624600,0.533463,0.503201,0.361992,car_horn
6.217283,-1.259580,-0.678466,-0.597000,0.252812,-0.784768,-0.021441,0.186566,-0.622550,-0.554595,-0.311123,-0.049470,-0.259652,6.798939,1.215210,0.889665,0.697976,0.779903,0.728063,0.491800,0.624303,0.654561,0.579205,0.324764,0.388090,0.351206,car_horn
7.005270,-1.014469,0.813146,-0.608371,0.358016,-0.321133,0.324553,-0.108108,-0.040167,-0.110303,-0.034249,0.237660,0.157046,7.263784,1.314769,0.790785,0.918126,0.413853,0.636948,0.376151,0.419062,0.400713,0.483400,0.368871,0.367490,0.283645,car_horn
0.460406,0.455159,-0.642201,0.697944,-0.106765,-1.100538,-1.040167,0.294051,0.318185,-0.433383,-0.485452,0.082030,0.381062,0.493941,0.632068,1.112961,0.656891,0.646825,1.548688,1.515618,0.326671,0.414731,0.891061,0.953978,0.465885,0.374534,car_horn
-1.810037,0.499027,1.192017,2.571821,3.105604,-0.546013,-0.754490,0.396673,0.562208,-0.157769,-0.917391,-0.592528,0.769405,2.645208,0.557157,0.665873,1.887926,2.423377,1.391033,1.582078,0.526090,0.393105,1.028698,1.735428,1.407242,0.380125,car_horn
3.668495,-0.436945,-0.953564,-1.746603,0.664494,-0.334075,0.553875,0.277268,0.163492,0.133666,0.088508,-0.136556,-0.220959,4.879015,1.145339,1.496436,2.040460,1.052540,0.554949,0.927376,0.709530,0.545058,0.653773,0.562635,0.458880,0.336005,car_horn
3.963353,-0.265374,-0.623320,-2.031060,0.468791,-0.711303,0.420513,-0.023108,-0.062622,-0.082101,-0.088801,0.110601,0.097010,4.757424,1.151236,1.906770,2.690683,0.784246,1.154768,0.708433,0.758085,0.283912,0.432798,0.562009,0.176745,0.218347,car_horn
2.822411,-0.400511,-1.606605,-2.443661,-0.128831,-0.681120,0.209572,-0.052349,-0.270499,-0.059980,-0.192209,0.149560,-0.038989,3.648862,1.014607,2.442213,3.028313,0.380797,0.968884,0.784098,0.748245,0.393348,0.331364,0.643380,0.265969,0.245025,car_horn
3.380463,-0.148829,-1.053094,-2.365464,0.090967,-0.737547,0.495355,-0.024091,0.049144,0.058365,-0.055188,0.251260,0.155101,4.252744,1.509756,2.153386,3.070543,0.580929,1.079294,0.622960,0.613308,0.264929,0.305749,0.414575,0.330560,0.253362,car_horn
3.438104,-2.145444,0.091582,0.743601,2.541695,0.594527,0.735488,1.179807,-0.238008,0.349038,0.021449,-0.115550,0.865667,2.705822,3.093362,0.854222,0.335745,1.747585,0.402864,0.280354,0.431933,1.134049,0.556262,0.878997,1.012606,0.268781,car_horn
-3.906921,0.174856,-0.311673,1.891799,1.141377,-0.798275,-1.053665,-0.279457,0.767523,-1.072172,-0.532240,-0.837106,0.561836,5.340391,0.824753,1.236628,1.912779,1.024874,1.542387,1.914668,0.947859,0.541737,1.926496,1.192467,1.573525,0.367466,car_horn
-2.848859,0.765062,-0.541001,1.620110,1.158081,-0.928608,-1.004686,-0.206502,0.607708,-1.060114,-0.606213,-0.481586,0.546173,4.464062,1.045255,1.227064,1.564878,0.847670,1.617552,1.804384,0.869908,0.400777,1.795837,1.264681,1.179521,0.314256,car_horn
1.681780,1.520257,1.005084,0.288953,1.322682,-0.461847,0.158072,0.320951,0.622961,-0.106527,-0.311639,-0.480754,0.878787,1.424742,0.916486,0.456565,0.702654,0.592636,1.414276,0.817247,0.681515,0.419109,1.077168,1.242162,1.407748,0.385150,car_horn
0.433100,-0.076240,-0.881811,-0.194404,0.204370,-0.510559,-0.209630,-0.905576,-0.232056,-0.888812,-0.191897,-0.265144,-0.123396,1.491135,1.231406,1.131806,0.527467,0.648307,0.751275,0.355419,0.894898,0.427358,1.007474,0.436653,0.387416,0.250842,car_horn
-3.236738,-0.020218,-0.108788,1.679676,0.332826,-2.426533,-1.601178,0.136184,0.163110,-1.333271,-0.561655,0.048154,0.932791,4.352772,1.128460,1.104470,0.886960,0.697264,3.454812,2.600956,0.859153,0.831940,2.322683,1.537546,0.934931,0.344516,car_horn
6.771179,-0.771623,0.429655,0.681266,0.996143,0.446031,0.268603,0.451958,0.106429,0.330834,0.300115,0.530342,-0.167042,7.037683,0.898682,0.731436,0.941124,1.225160,0.745907,0.586421,0.709695,0.443402,0.609270,0.576162,0.772327,0.373412,car_horn
3.000555,-1.476627,1.512649,0.273518,1.932908,0.549068,0.883419,0.614796,1.323504,1.028956,0.414908,0.199031,-0.085753,3.280166,1.735391,1.669590,0.552084,2.088351,0.713834,1.052538,0.830525,1.490055,1.181326,0.601244,0.486011,0.413626,car_horn
4.759316,-0.370308,1.251036,1.367927,2.009895,1.038805,0.708608,0.650518,0.661736,1.145965,0.312377,0.603867,0.609238,4.492538,1.683760,0.907913,1.082099,1.535994,0.715023,0.468853,0.452220,0.456779,0.687477,0.476655,0.405299,0.484427,car_horn
5.971643,-0.939973,0.982417,0.806697,1.114090,0.107077,0.237320,-0.091301,0.110946,0.062421,0.247092,0.268512,0.688298,5.579081,1.744226,0.791256,0.482081,0.751983,0.784262,0.619791,0.968557,0.712929,0.752307,0.595168,0.564272,0.367128,car_horn
3.359302,-2.407830,1.345200,-1.101524,0.526887,0.240309,0.209899,-0.043057,0.405097,0.046008,0.094081,-0.079558,0.138969,3.574999,2.788978,1.331045,1.366841,0.505109,0.278613,0.311666,0.368021,0.423737,0.351808,0.294483,0.327455,0.227142,car_horn
5.895669,-2.237161,2.489406,0.100778,0.181048,1.940623,-0.379080,1.618898,-0.385727,0.368107,-0.191112,0.212628,-0.309376,6.299707,2.028889,2.862415,0.545580,0.610611,2.295905,0.392402,1.973840,0.382424,0.766511,0.312604,0.595144,0.319369,car_horn
4.966059,-3.288138,2.664401,-0.616189,0.144071,1.683460,-0.695308,1.625103,-0.845353,0.387558,-0.416459,0.416582,-0.207478,5.262601,3.164012,2.951461,0.563848,0.493262,1.946406,0.603231,1.877050,0.744792,0.670866,0.411637,0.719542,0.335883,car_horn
4.971873,-3.378513,2.796226,-0.581111,0.146975,1.697773,-0.719348,1.531339,-0.860426,0.447636,-0.329299,0.405328,-0.163309,5.291864,3.330508,3.050790,0.567601,0.452109,1.932228,0.655324,1.761297,0.806397,0.727698,0.369679,0.656736,0.316987,car_horn
5.247488,-3.652856,2.601686,0.974567,0.046784,0.775522,-1.499331,2.096199,-0.133275,0.025809,-0.689495,0.364606,0.163540,5.146525,3.872100,2.480432,0.897254,0.332686,0.725564,1.714209,1.968612,0.447966,0.318440,0.911608,0.365905,0.318457,car_horn
0.751383,-0.272164,0.945931,1.755884,1.495458,-2.475384,-0.780493,0.399756,-0.209436,-2.229942,-0.767775,0.131084,0.380002,2.895964,1.435954,1.008914,1.652270,1.249647,3.028110,1.327553,0.739351,0.822399,2.741135,1.325675,0.713497,0.374978,car_horn
1.054478,0.072367,0.846892,1.669663,1.400003,-2.323436,-0.839980,0.252972,-0.062165,-2.087439,-0.873322,-0.084591,0.357593,3.057677,1.531520,1.013293,1.583160,1.191523,2.918828,1.382437,0.845268,0.663340,2.600422,1.415230,0.815158,0.292465,car_horn
1.149394,-0.417740,0.974969,1.930148,1.235269,-2.357619,-0.567150,0.698271,-0.099852,-2.079690,-0.768264,0.361535,0.343666,3.511557,1.496323,0.979145,1.742138,1.057874,2.875504,1.106722,0.805357,0.623986,2.538708,1.277756,0.662384,0.272184,car_horn
4.322713,2.254889,1.791582,2.259909,0.842588,-0.870495,-0.467776,0.010507,-0.780407,-1.484270,-0.690843,0.176831,-0.022641,5.119822,2.791999,2.127061,2.685811,1.136065,1.123809,0.847825,0.876677,1.107236,1.550029,0.765335,0.337636,0.385614,car_horn
4.063713,2.570022,2.103408,2.287894,0.967525,-0.616580,-0.429737,-0.087506,-0.707692,-1.303149,-0.631679,0.119031,-0.028592,4.812611,3.060248,2.438982,2.650049,1.185183,0.924216,0.701549,0.633527,0.994395,1.389632,0.721157,0.271322,0.232150,car_horn
4.583946,1.358529,1.485013,1.986362,0.568743,-1.211350,-0.769960,-0.191309,-1.037739,-1.614312,-0.720057,0.229088,-0.061249,5.297374,2.118043,2.014344,2.471646,1.102881,1.384368,1.093936,0.918781,1.367028,1.643476,0.748597,0.457315,0.394824,car_horn
5.038690,-0.929057,-0.001028,-0.475199,0.841138,0.465931,0.280760,0.710506,-0.142967,0.157853,-0.104368,0.086991,-0.180996,6.407433,1.986208,0.512303,0.670774,1.150199,0.748558,0.533093,1.141454,0.136682,0.482453,0.253373,0.421998,0.217310,car_horn
5.927658,-0.270863,0.561225,0.193168,0.655217,0.540479,0.255133,0.566215,0.315307,0.278321,0.105883,0.214895,0.040471,6.083207,0.525599,0.682827,0.453905,0.737933,0.646427,0.417058,0.623877,0.423143,0.395209,0.287667,0.384282,0.340451,car_horn
7.418162,-0.719114,0.150350,-0.446714,0.772110,0.662215,-0.040096,0.182238,0.097711,0.348717,-0.056885,-0.128164,-0.024108,7.602461,0.894948,0.522194,0.591047,0.944972,0.813246,0.419938,0.403541,0.339653,0.514016,0.340841,0.345211,0.311896,car_horn
5.786615,-1.331513,0.242651,-0.367828,0.843632,0.765032,0.407382,0.334516,0.439616,0.107710,0.181779,0.316336,0.022950,6.160915,1.911265,0.742207,0.675016,0.941548,0.850162,0.562280,0.646948,0.598256,0.278702,0.407202,0.545966,0.271373,car_horn
0.385494,-5.315951,-2.191294,-1.195709,-0.342253,-0.650797,-2.204825,-1.620627,-0.874506,-0.642540,-0.640531,-0.248094,-0.159714,1.748301,5.826324,2.473928,1.824304,0.871728,0.986403,2.241692,1.674556,0.996993,0.754233,0.870909,0.470642,0.686144,car_horn
0.998424,-6.366225,-1.698419,-1.528429,-0.220218,-0.284986,-1.512409,-1.660782,-0.912352,-0.682431,-0.428756,-0.323067,-0.260083,1.999463,6.615410,1.596892,2.130440,0.881827,1.030236,1.545729,1.523081,0.743405,0.692068,0.578158,0.550625,0.698865,car_horn
-0.110789,-7.085939,-2.163242,-1.671566,-0.191146,-0.886397,-1.590938,-1.652657,-0.937328,-0.130987,-0.417762,-0.429490,-0.517581,1.859315,6.858710,1.876180,2.009307,1.116115,0.824489,1.229317,1.237033,0.623809,0.556103,0.390126,0.506091,0.484735,car_horn
2.424323,-0.868025,-0.520135,-2.059177,0.532582,0.402442,0.179280,0.255374,-0.346872,-1.024898,-0.333030,-0.062098,0.764022,3.118761,2.357531,1.561056,3.241342,0.612395,1.057959,0.690129,0.706431,1.209527,2.005930,1.245583,0.936297,0.426897,car_horn
5.939781,0.951150,2.125865,1.276840,1.472077,-0.552321,-0.067147,0.591463,0.447642,-0.055058,0.081728,0.498864,0.321322,5.939042,0.965004,1.980480,1.140052,1.316770,1.063034,0.644023,0.507615,0.381871,0.591844,0.414852,0.381527,0.262982,car_horn
8.120508,-6.901044,-1.176015,-0.465198,-0.896693,1.676164,-1.221718,-0.062615,0.912875,-0.478241,0.009958,-0.316542,-0.674523,9.686217,6.962219,1.092064,0.498755,0.677285,2.481436,0.874687,0.751752,1.715949,0.604004,0.810894,0.531162,0.498299,car_horn
5.954978,-0.540759,-2.201230,-1.714804,0.441014,1.600612,0.491384,1.047425,0.232206,0.231443,0.400958,0.502767,0.162817,6.071667,1.687669,2.534810,2.028626,0.448966,1.551973,0.697756,1.006463,0.439824,0.409999,0.473741,0.549383,0.375784,car_horn
6.212216,-0.517563,-2.628870,-0.846970,0.235894,0.787395,0.075321,0.684451,0.117528,0.112112,-0.176245,-0.039259,0.040696,6.424117,0.908786,2.801065,1.018496,0.454588,0.882523,0.440771,0.761252,0.626378,0.469267,0.472050,0.410247,0.372070,car_horn
6.092801,0.542930,-2.073979,-1.113006,0.064381,1.153819,0.415697,0.804178,0.721517,1.090607,0.851563,0.516766,0.135158,6.618332,0.813843,2.387414,1.392382,0.325342,1.134464,0.557054,0.840417,0.810655,1.109343,0.803855,0.559226,0.499671,car_horn
4.528337,-1.556380,0.325026,-0.780310,0.471005,-0.698180,-0.827017,0.036286,0.179047,0.126865,0.012489,0.083484,0.357097,6.250643,2.687062,0.640368,1.381628,0.572517,1.335684,1.555346,0.458533,0.522284,0.355692,0.597914,0.451629,0.699506,car_horn
1.851910,-5.442289,-1.434157,2.405476,-0.217240,-2.416592,-0.790081,-0.228760,-2.150302,-1.787287,0.043833,0.271989,-1.595710,5.087483,4.561891,1.497128,4.144771,1.584391,1.142454,1.018642,1.634643,0.770208,0.557534,1.678072,1.896716,0.489965,car_horn
3.717961,-6.347138,-1.106498,2.562756,-0.647578,-2.286843,-0.786216,0.033217,-1.730836,-1.728437,-0.086712,0.155838,-1.621805,6.248144,5.076302,1.667091,4.357339,1.209592,0.975962,1.026542,1.779472,0.675370,0.518296,1.595626,1.818829,0.386999,car_horn
1.242099,-2.706705,2.731391,-1.114738,1.805460,0.378655,0.817392,0.357479,-0.377271,-0.494467,0.030077,-0.042321,0.096314,1.662624,2.956198,2.734371,1.342407,1.790359,0.448748,0.778759,0.448937,0.583322,0.774461,0.302595,0.346460,0.304284,car_horn
2.614551,-3.310401,1.106487,1.416029,1.357850,-0.011290,0.941166,1.797014,-0.521397,-0.726116,1.488428,1.273714,-0.280502,3.392237,3.180378,1.458876,1.760408,1.715135,0.465686,1.291047,2.135081,0.583422,0.553613,1.897420,1.597452,0.256019,car_horn
6.305038,-1.621773,-1.248878,-1.869166,0.364674,0.240629,-0.282436,0.844673,0.649539,0.614755,0.101000,0.085474,-0.555399,7.116412,1.346592,1.135731,1.524009,1.054398,0.951310,0.421489,1.462108,1.293085,1.238629,0.716155,0.713687,0.357912,car_horn
6.449477,-1.807722,-0.653051,0.503328,0.710840,1.573250,0.948257,0.791962,0.505820,0.701546,0.284640,-0.057048,0.392586,6.321163,2.500823,1.166249,0.376717,0.834323,1.296261,0.784661,0.531917,0.586974,0.503546,0.361137,0.578312,0.429280,car_horn
5.981663,-1.692940,-0.260804,-0.416035,0.872707,-0.484474,-1.209991,0.755959,0.499362,-0.463292,-0.235165,0.534526,0.928507,5.217110,2.795821,1.325196,1.432369,0.411118,1.514634,2.207127,0.531682,0.595031,1.503641,1.221067,0.620138,0.520210,car_horn
4.176710,-3.428378,2.321044,1.388836,0.728920,-1.022875,-0.618147,1.898443,0.010961,-0.942298,-0.366121,0.978245,-0.154741,4.745769,3.556477,2.758519,1.651103,0.983135,0.975123,0.592681,2.111114,0.483965,0.877943,0.356304,1.198383,0.356551,car_horn
3.563345,-3.133100,2.444812,0.700186,0.028379,-1.434733,0.085668,1.168727,-0.526635,-1.145872,0.125422,0.258251,-0.603665,4.555654,2.717258,3.148706,1.382063,0.761672,1.038523,0.776870,1.848850,0.367984,0.741021,0.797055,0.912774,0.346302,car_horn
4.224450,-3.492995,2.667007,0.996930,0.194138,-1.993514,-0.106759,1.599395,-0.785092,-1.314160,0.062859,0.795728,-0.390306,4.963246,3.370329,3.269535,1.483094,0.720169,1.811847,0.454640,2.085126,0.582415,1.081438,0.569315,1.249366,0.368117,car_horn
6.652760,-2.013800,0.011910,0.165837,0.562789,-0.724785,-1.570631,0.909566,0.426645,-0.023460,-0.089810,0.068468,0.664681,6.096149,3.125072,0.824619,0.602470,0.350286,1.499160,2.347781,0.533906,0.453379,0.756133,0.821232,0.703347,0.380441,car_horn
5.058968,-3.603246,0.635412,0.082129,0.788312,-0.551400,-1.256656,0.887273,1.155878,0.124042,-0.189266,-0.589501,0.647648,4.602084,4.477353,0.635489,0.814715,0.516769,1.305666,2.041627,0.500863,0.805947,0.931824,0.985565,1.320370,0.360087,car_horn
5.805704,-5.374545,-0.095978,-0.876553,-0.082772,-0.534981,-1.628932,0.270283,-0.013552,-0.006625,0.307820,0.359149,0.085463,5.945892,5.726522,0.629699,1.128094,0.394262,0.813460,1.784094,0.394778,0.303129,0.308883,0.437294,0.407034,0.256920,car_horn
5.808502,-2.812210,0.297983,-1.382988,0.000160,0.283699,-1.094602,-0.417122,-0.253689,0.113967,0.380683,0.582046,0.206059,6.191593,3.477343,0.368309,1.917875,0.529685,0.470504,1.511387,0.907603,0.591757,0.397097,0.394421,0.602818,0.318243,car_horn
6.545962,-3.734133,-0.547542,-0.575711,0.192636,-0.164362,-1.524306,0.174886,0.380481,0.097167,0.248954,0.379163,0.288305,6.584773,4.701223,1.033053,1.239906,0.453792,0.787011,1.967641,0.398319,0.404917,0.399626,0.403764,0.351881,0.304410,car_horn
5.923423,-3.266058,-0.726261,-1.143035,0.066177,-0.899345,-1.103347,-0.303771,-0.694309,-0.206198,-0.065335,0.140040,0.386182,5.868522,4.028544,1.290171,1.617960,0.660235,1.428416,1.589941,0.781069,1.183154,0.687394,0.538428,0.418895,0.266992,car_horn
5.122245,-4.520692,1.105406,-1.180886,-0.075470,-0.040092,-1.176237,0.019719,-0.038585,-0.032114,0.388258,0.201674,0.620698,5.076558,5.615665,0.867644,1.944860,0.781705,0.981843,1.954330,0.795220,0.735697,0.787408,0.507633,0.525454,0.341642,car_horn
